conversation_id,profile_id,role,content,turn,position,O,C,E,A,N
12066,profile_1,user,I'm interested in finding dates for events.,0,0,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
12066,profile_1,assistant,That sounds exciting! Do you know which event you're looking for?,0,1,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
12066,profile_1,user,I want to see Panthers Vs Mountaineers.,1,2,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
12066,profile_1,assistant,Great choice! In which city should I search for this event?,1,3,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
12066,profile_1,user,"I'm looking for events in Sacramento, CA. I also want to see Republic Vs Toros.",2,4,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
12066,profile_1,assistant,Perfect! I found the Republic Vs Toros match at Papa Murphy's Park today. The event spans over 5 days.,2,5,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
12066,profile_1,user,When does the event start? And where exactly is it being held?,3,6,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
12066,profile_1,assistant,"The event is at 1600 Exposition Boulevard, starting at 5:30 pm.",3,7,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
12066,profile_1,user,"That sounds fantastic, let's go ahead and get tickets.",4,8,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
12066,profile_1,assistant,How many tickets would you like to purchase?,4,9,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
12066,profile_1,user,I need 1 ticket.,5,10,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
12066,profile_1,assistant,"Just to confirm, you need 1 ticket for Republic Vs Toros today in Sacramento, right?",5,11,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
12066,profile_1,user,"Actually, I need three tickets.",6,12,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
12066,profile_1,assistant,"Got it. Please confirm, 3 tickets for today's event in Sacramento.",6,13,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
12066,profile_1,user,"Yes, that's correct.",7,14,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
12066,profile_1,assistant,Your reservation has been successfully made.,7,15,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
12066,profile_1,user,Thank you so much for your help!,8,16,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
12066,profile_1,assistant,You're very welcome! Is there anything else I can assist you with today?,8,17,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
12066,profile_1,user,"No, that was all.",9,18,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
12066,profile_1,assistant,Wonderful! Have a fantastic day!,9,19,"{0.35:[0.41, 0.32, 0.34, 0.32, 0.35, 0.32]}","{0.35:[0.41, 0.36, 0.35, 0.34, 0.4, 0.3]}","{0.58:[0.8, 0.65, 0.64, 0.5, 0.67, 0.61]}","{0.76:[0.83, 0.8, 0.75, 0.81, 0.85, 0.71]}","{0.3:[0.18, 0.38, 0.41, 0.33, 0.19, 0.45]}"
1679,profile_1,user,I'm looking for an apartment that welcomes pets.,0,0,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
1679,profile_1,assistant,Which area do you envision living in?,0,1,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
1679,profile_1,user,Novato sounds perfect to me.,1,2,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
1679,profile_1,assistant,How many bedrooms would you prefer?,1,3,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
1679,profile_1,user,A single bedroom would be ideal.,2,4,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
1679,profile_1,assistant,"I've discovered four excellent options. One of them is Bay Vista at 5 Hutchins Way, featuring 1 bedroom and 2 baths. The rent is $2950 per month.",2,5,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
1679,profile_1,user,Are there other choices?,3,6,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
1679,profile_1,assistant,Hill Valley Apartments at 1518 Hill Road might interest you. It has 1 bedroom and 3 baths. The rent is $4950 per month.,3,7,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
1679,profile_1,user,Could you find one in Mountain View that includes two baths?,4,8,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
1679,profile_1,assistant,"Americana at 707 Continental Circle is a wonderful option. It offers 1 bedroom and 2 baths, with a monthly rent of $3950.",4,9,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
1679,profile_1,user,This seems promising.,5,10,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
1679,profile_1,assistant,Would you like to arrange a visit?,5,11,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
1679,profile_1,user,"Yes, please schedule it for March 13th.",6,12,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
1679,profile_1,assistant,Confirming that you wish to visit Americana on March 13th to view the property.,6,13,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
1679,profile_1,user,"Yes, that's correct. Is the apartment furnished?",7,14,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
1679,profile_1,assistant,"It is not furnished, and I've scheduled your visit accordingly.",7,15,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
1679,profile_1,user,Thank you very much.,8,16,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
1679,profile_1,assistant,Is there anything else I can assist you with?,8,17,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
1679,profile_1,user,"No, thank you.",9,18,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
1679,profile_1,assistant,Have a delightful day!,9,19,"{0.66:[0.6, 0.58, 0.67, 0.71, 0.6, 0.6]}","{0.67:[0.62, 0.76, 0.68, 0.71, 0.6, 0.74]}","{0.39:[0.8, 0.39, 0.43, 0.49, 0.39, 0.35]}","{0.71:[0.63, 0.65, 0.66, 0.65, 0.61, 0.72]}","{0.3:[0.37, 0.25, 0.36, 0.23, 0.23, 0.19]}"
